case_id;date;start_of_week;start_of_month;translated_comments;sentiment;channel;resolution_time_min;csat_rating_received;classification;resolved_in_sla;first_touch_resolution;group_name_history;groups;total_groups;csat_rated_group_name;issue_classification
CASE-17137;2023-11-29;2023-11-26;2023-11-01;The phone agent helped me set up alerts with ease.;positive;phone;14;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Loan Inquiry
CASE-15581;2025-02-08;2025-02-02;2025-02-01;The phone agent explained everything in a friendly way.;positive;phone;45;4;PROMOTER;0;1;Grupo G,Grupo E,Grupo A;3;3;Grupo A;Balance Inquiry
CASE-17446;2024-02-02;2024-01-28;2024-02-01;The email response was clear and solved my problem.;positive;email;280;5;PROMOTER;1;1;Grupo D,Grupo A;2;2;Grupo A;Balance Inquiry
CASE-19853;2024-02-14;2024-02-11;2024-02-01;The phone agent didn’t even try to assist me.;negative;phone;31;1;DETRACTOR;0;0;Grupo D,Grupo A;2;2;Grupo A;Card Issues
CASE-19054;2022-10-29;2022-10-23;2022-10-01;Email support was rude and unprofessional.;negative;phone;229;1;DETRACTOR;0;1;Grupo E,Grupo B,Grupo H,Grupo G;4;4;Grupo G;Payment Issues
CASE-15844;2022-05-14;2022-05-08;2022-05-01;Email support was the worst, no effort at all.;negative;email;3053;2;DETRACTOR;0;0;Grupo B,Grupo J,Grupo H,Grupo G;4;4;Grupo G;Transaction Error
CASE-13601;2022-01-11;2022-01-09;2022-01-01;The phone representative was kind and fixed my issue right away.;positive;chatbot;3;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Payment Issues
CASE-12857;2022-10-18;2022-10-16;2022-10-01;Email support was rude and unprofessional.;negative;phone;30;1;DETRACTOR;1;0;Grupo H,Grupo F,Grupo B;3;3;Grupo B;Payment Issues
CASE-15218;2023-09-07;2023-09-03;2023-09-01;Phone support was the worst I’ve ever experienced.;negative;email;2418;1;DETRACTOR;0;0;Grupo J,Grupo J,Grupo H,Grupo G;3;4;Grupo G;Card Issues
CASE-11471;2024-01-03;2023-12-31;2024-01-01;Phone support was average, got my issue fixed.;neutral;email;2056;4;PROMOTER;0;0;Grupo C,Grupo I;2;2;Grupo I;Balance Inquiry
CASE-17903;2023-11-02;2023-10-29;2023-11-01;The chatbot helped me with my savings goal easily.;positive;chatbot;4;5;PROMOTER;1;1;Grupo D,Grupo G;2;2;Grupo G;Card Issues
CASE-14743;2024-10-24;2024-10-20;2024-10-01;The staff made transferring funds so easy and stress-free.;positive;chatbot;12;5;PROMOTER;0;1;Grupo G,Grupo B,Grupo E;3;3;Grupo E;Account Setup
CASE-16097;2023-03-22;2023-03-19;2023-03-01;The agent was knowledgeable and made me feel valued.;positive;chatbot;8;4;PROMOTER;1;1;Grupo C,Grupo J;2;2;Grupo J;Card Issues
CASE-19157;2023-09-28;2023-09-24;2023-09-01;The chatbot couldn’t help with my card replacement.;negative;phone;107;2;DETRACTOR;0;0;Grupo J,Grupo J;1;2;Grupo J;Transaction Error
CASE-16133;2023-10-08;2023-10-08;2023-10-01;The chatbot was fast and accurate with my inquiry.;positive;chatbot;1;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Balance Inquiry
CASE-11158;2022-05-26;2022-05-22;2022-05-01;The phone agent didn’t understand my issue.;negative;chatbot;148;2;DETRACTOR;0;0;Grupo I,Grupo H,Grupo J,Grupo G,Grupo I;4;5;Grupo I;Payment Issues
CASE-19594;2022-09-16;2022-09-11;2022-09-01;The email support team was efficient and friendly.;positive;email;129;5;PROMOTER;1;0;Grupo H,Grupo C;2;2;Grupo C;Loan Inquiry
CASE-19451;2024-04-07;2024-04-07;2024-04-01;The chatbot was quick to assist with my payment query.;positive;chatbot;5;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Balance Inquiry
CASE-10363;2023-07-20;2023-07-16;2023-07-01;The chatbot crashed when I asked about my loan.;negative;chatbot;51;2;DETRACTOR;0;0;Grupo B,Grupo A,Grupo G,Grupo H;4;4;Grupo H;Fees Inquiry
CASE-15372;2024-05-09;2024-05-05;2024-05-01;The chatbot was quick to assist with my card issue.;positive;email;112;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Card Issues
CASE-10999;2024-03-10;2024-03-10;2024-03-01;Email support didn’t even read my message properly.;negative;chatbot;20;1;DETRACTOR;0;1;Grupo C,Grupo G,Grupo D;3;3;Grupo D;Transaction Error
CASE-15076;2024-12-11;2024-12-08;2024-12-01;The chatbot failed to process my payment request.;negative;chatbot;65;2;DETRACTOR;0;0;Grupo I,Grupo J,Grupo E;3;3;Grupo E;Card Issues
CASE-19746;2024-12-01;2024-12-01;2024-12-01;Email support was terrible, they ignored me.;negative;email;1517;2;DETRACTOR;0;0;Grupo D,Grupo F,Grupo F;2;3;Grupo F;Login Problems
CASE-11289;2022-06-05;2022-06-05;2022-06-01;The email team provided a clear and quick solution.;positive;chatbot;2;5;PROMOTER;1;1;Grupo E;1;1;Grupo E;Payment Issues
CASE-15281;2024-05-19;2024-05-19;2024-05-01;The email response was thorough and resolved my question.;positive;phone;18;4;PROMOTER;1;1;Grupo J,Grupo C,Grupo H;3;3;Grupo H;Balance Inquiry
CASE-10166;2023-08-13;2023-08-13;2023-08-01;The email team sent me a reply that made no sense.;negative;phone;75;2;DETRACTOR;0;0;Grupo E,Grupo E,Grupo B,Grupo F;3;4;Grupo F;Balance Inquiry
CASE-11117;2024-07-21;2024-07-21;2024-07-01;The chatbot assisted me with my card replacement smoothly.;positive;phone;14;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Loan Inquiry
CASE-10501;2023-11-09;2023-11-05;2023-11-01;Super satisfied with the email response to my inquiry.;positive;chatbot;4;5;PROMOTER;1;1;Grupo E;1;1;Grupo E;Fees Inquiry
CASE-10107;2023-05-31;2023-05-28;2023-05-01;Email support exceeded my expectations with their quick reply.;positive;email;191;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Transaction Error
CASE-16772;2022-08-16;2022-08-14;2022-08-01;The phone agent didn’t even try to assist me.;negative;email;1745;1;DETRACTOR;0;0;Grupo F,Grupo J,Grupo H,Grupo A,Grupo J;4;5;Grupo J;Payment Issues
CASE-12595;2022-11-25;2022-11-20;2022-11-01;The phone team was fine, no major problems.;neutral;chatbot;53;3;DETRACTOR;0;1;Grupo E,Grupo D,Grupo F,Grupo F;3;4;Grupo F;Balance Inquiry
CASE-11122;2022-09-04;2022-09-04;2022-09-01;The chatbot made checking my interest rates so simple.;positive;phone;7;5;PROMOTER;1;1;Grupo H;1;1;Grupo H;Fees Inquiry
CASE-18132;2024-07-27;2024-07-21;2024-07-01;The email response was spot on and very professional.;positive;phone;7;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Card Issues
CASE-19645;2022-01-06;2022-01-02;2022-01-01;I’m impressed with how fast my loan application was processed.;positive;phone;24;4;PROMOTER;1;1;Grupo C,Grupo J;2;2;Grupo J;Card Issues
CASE-19237;2023-06-07;2023-06-04;2023-06-01;The chatbot couldn’t process my balance request.;negative;phone;218;1;DETRACTOR;0;0;Grupo B,Grupo J,Grupo F,Grupo A;4;4;Grupo A;Login Problems
CASE-17810;2024-11-18;2024-11-17;2024-11-01;The phone team was great at helping me with my card.;positive;phone;8;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Card Issues
CASE-10741;2023-12-09;2023-12-03;2023-12-01;The email response was rude and dismissive.;negative;phone;106;1;DETRACTOR;0;1;Grupo H,Grupo J,Grupo A;3;3;Grupo A;Transaction Error
CASE-18107;2023-06-15;2023-06-11;2023-06-01;The chatbot crashed when I tried to check my balance.;negative;chatbot;40;2;DETRACTOR;0;0;Grupo B,Grupo D,Grupo H,Grupo B;3;4;Grupo B;Loan Inquiry
CASE-19038;2024-05-11;2024-05-05;2024-05-01;I love how efficient the phone support was today!;positive;email;265;4;PROMOTER;1;0;Grupo H,Grupo F;2;2;Grupo F;Transaction Error
CASE-16963;2023-03-12;2023-03-12;2023-03-01;Email support made resolving my issue so easy.;positive;email;348;5;PROMOTER;1;1;Grupo G,Grupo F;2;2;Grupo F;Transaction Error
CASE-10701;2023-11-21;2023-11-19;2023-11-01;Phone support was average, nothing to note.;neutral;phone;60;3;DETRACTOR;0;1;Grupo B,Grupo I,Grupo B;2;3;Grupo B;Payment Issues
CASE-12971;2024-03-22;2024-03-17;2024-03-01;The chatbot made resetting my PIN so simple.;positive;phone;10;4;PROMOTER;1;1;Grupo E,Grupo E;1;2;Grupo E;General Inquiry
CASE-17942;2023-08-20;2023-08-20;2023-08-01;Email support was reliable and resolved my concern.;positive;email;207;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-19154;2023-07-10;2023-07-09;2023-07-01;The phone team was professional and handled my request well.;positive;chatbot;5;4;PROMOTER;1;0;Grupo J;1;1;Grupo J;Card Issues
CASE-14697;2023-05-14;2023-05-14;2023-05-01;The chatbot handled my balance check, but it was slow.;neutral;chatbot;11;4;PROMOTER;0;0;Grupo E;1;1;Grupo E;Balance Inquiry
CASE-11146;2025-01-02;2024-12-29;2025-01-01;The staff made transferring funds so easy and stress-free.;positive;chatbot;4;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Payment Issues
CASE-13688;2022-02-01;2022-01-30;2022-02-01;The phone agent was patient and solved my problem.;positive;chatbot;4;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Card Issues
CASE-15169;2022-08-20;2022-08-14;2022-08-01;Phone support was decent, no big issues.;neutral;phone;29;3;DETRACTOR;1;1;Grupo E;1;1;Grupo E;Card Issues
CASE-11684;2022-06-13;2022-06-12;2022-06-01;Email support was spot on, they fixed my login problem quickly.;positive;phone;14;4;PROMOTER;1;1;Grupo A,Grupo B;2;2;Grupo B;Loan Inquiry
CASE-17532;2023-10-31;2023-10-29;2023-10-01;The phone agent fixed my issue with a great attitude.;positive;email;107;4;PROMOTER;1;0;Grupo I;1;1;Grupo I;Loan Inquiry
CASE-19992;2024-01-30;2024-01-28;2024-01-01;The chatbot helped me check my balance instantly, love it!;positive;phone;14;5;PROMOTER;1;1;Grupo G,Grupo C;2;2;Grupo C;Balance Inquiry
CASE-14771;2023-02-27;2023-02-26;2023-02-01;Email support was rude and unprofessional.;negative;email;3865;1;DETRACTOR;0;0;Grupo J,Grupo A,Grupo D;3;3;Grupo D;Login Problems
CASE-16712;2023-03-21;2023-03-19;2023-03-01;Email support was amazing, they responded right away.;positive;phone;17;4;PROMOTER;1;1;Grupo E,Grupo E;1;2;Grupo E;Payment Issues
CASE-16717;2022-04-20;2022-04-17;2022-04-01;Phone support was friendly and resolved my concern.;positive;chatbot;4;5;PROMOTER;1;1;Grupo D;1;1;Grupo D;Account Setup
CASE-18469;2024-06-14;2024-06-09;2024-06-01;The chatbot assisted me with my fees effortlessly.;positive;chatbot;3;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Loan Inquiry
CASE-17592;2024-02-24;2024-02-18;2024-02-01;The chatbot assisted me with my fees effortlessly.;positive;chatbot;5;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Card Issues
CASE-11472;2022-09-22;2022-09-18;2022-09-01;Phone support made me feel confident about my banking.;positive;chatbot;4;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-10458;2022-03-14;2022-03-13;2022-03-01;The phone team solved my issue, but it took time.;neutral;chatbot;23;4;PROMOTER;0;0;Grupo G,Grupo I;2;2;Grupo I;Balance Inquiry
CASE-11187;2024-04-19;2024-04-14;2024-04-01;The phone agent explained everything in a friendly way.;positive;email;120;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Card Issues
CASE-15109;2024-11-26;2024-11-24;2024-11-01;The phone agent was great at explaining my loan terms.;positive;chatbot;2;5;PROMOTER;1;1;Grupo H;1;1;Grupo H;Balance Inquiry
CASE-17107;2024-01-16;2024-01-14;2024-01-01;The chatbot guided me through online banking setup flawlessly.;positive;chatbot;4;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Account Setup
CASE-18481;2023-02-10;2023-02-05;2023-02-01;Email support was slow and didn’t solve anything.;negative;chatbot;112;1;DETRACTOR;0;0;Grupo B,Grupo F,Grupo I,Grupo J;4;4;Grupo J;Payment Issues
CASE-13044;2023-12-01;2023-11-26;2023-12-01;Email support was slow and didn’t solve anything.;negative;email;1669;1;DETRACTOR;0;0;Grupo B,Grupo J;2;2;Grupo J;Payment Issues
CASE-10587;2023-02-01;2023-01-29;2023-02-01;The chatbot was quick to assist with my payment query.;positive;phone;8;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-16823;2022-12-15;2022-12-11;2022-12-01;The phone agent explained everything in a friendly way.;positive;chatbot;4;5;PROMOTER;1;0;Grupo B,Grupo J,Grupo H;3;3;Grupo H;Loan Inquiry
CASE-17743;2024-06-07;2024-06-02;2024-06-01;The email team was courteous and efficient.;positive;phone;10;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-12069;2024-07-02;2024-06-30;2024-07-01;Email support was the worst, no effort at all.;negative;email;2206;2;DETRACTOR;0;0;Grupo F,Grupo G,Grupo B;3;3;Grupo B;Transaction Error
CASE-19137;2024-11-26;2024-11-24;2024-11-01;The email response was clear and professional.;positive;phone;12;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-17262;2023-09-26;2023-09-24;2023-09-01;The phone agent didn’t care about my complaint.;negative;chatbot;60;1;DETRACTOR;0;0;Grupo F,Grupo J,Grupo B,Grupo D;4;4;Grupo D;General Inquiry
CASE-12255;2022-03-06;2022-03-06;2022-03-01;The chatbot answered my loan question in seconds.;positive;email;308;4;PROMOTER;1;1;Grupo I,Grupo C;2;2;Grupo C;Payment Issues
CASE-16967;2022-02-11;2022-02-06;2022-02-01;The chatbot was quick to assist with my payment query.;positive;email;457;4;PROMOTER;1;1;Grupo E,Grupo A;2;2;Grupo A;Balance Inquiry
CASE-18392;2023-12-09;2023-12-03;2023-12-01;The chatbot kept freezing during my inquiry.;negative;phone;125;2;DETRACTOR;0;0;Grupo A,Grupo C,Grupo B;3;3;Grupo B;Login Problems
CASE-17627;2023-02-13;2023-02-12;2023-02-01;Phone support was excellent, they helped me with my statement.;positive;chatbot;5;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Loan Inquiry
CASE-14160;2023-11-05;2023-11-05;2023-11-01;The support team over the phone was incredibly helpful.;positive;phone;11;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-14540;2022-08-31;2022-08-28;2022-08-01;Email support was fast and fixed my login issue.;positive;chatbot;9;5;PROMOTER;1;1;Grupo F,Grupo D;2;2;Grupo D;Loan Inquiry
CASE-11960;2024-02-19;2024-02-18;2024-02-01;I waited on hold for an hour, this is unacceptable.;negative;chatbot;92;2;DETRACTOR;0;0;Grupo D,Grupo E,Grupo A,Grupo G;4;4;Grupo G;Loan Inquiry
CASE-11156;2023-04-18;2023-04-16;2023-04-01;Email support was excellent and very responsive.;positive;chatbot;4;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Account Setup
CASE-14323;2024-08-01;2024-07-28;2024-08-01;The chatbot was fast and accurate with my inquiry.;positive;email;62;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Balance Inquiry
CASE-16512;2023-02-20;2023-02-19;2023-02-01;The email response was vague and frustrating.;negative;email;2441;2;DETRACTOR;0;0;Grupo A,Grupo F,Grupo C;3;3;Grupo C;Fraud Report
CASE-18894;2024-07-08;2024-07-07;2024-07-01;The email response was late and irrelevant.;negative;phone;120;2;DETRACTOR;0;1;Grupo D,Grupo I,Grupo E,Grupo I,Grupo B;4;5;Grupo B;Payment Issues
CASE-11360;2023-09-07;2023-09-03;2023-09-01;The chatbot made my experience so convenient!;positive;email;60;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Payment Issues
CASE-15643;2023-10-22;2023-10-22;2023-10-01;The chatbot guided me through online banking setup flawlessly.;positive;chatbot;7;4;PROMOTER;1;1;Grupo C,Grupo I;2;2;Grupo I;Loan Inquiry
CASE-19664;2023-11-24;2023-11-19;2023-11-01;The chatbot was fine, answered my balance query.;neutral;email;2952;3;DETRACTOR;0;0;Grupo H,Grupo G,Grupo J;3;3;Grupo J;Balance Inquiry
CASE-12601;2023-02-26;2023-02-26;2023-02-01;The chatbot failed to process my payment request.;negative;chatbot;26;1;DETRACTOR;0;0;Grupo F;1;1;Grupo F;Transaction Error
CASE-13304;2022-02-27;2022-02-27;2022-02-01;Email support was spot on, they fixed my login problem quickly.;positive;email;167;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Payment Issues
CASE-15748;2023-01-30;2023-01-29;2023-01-01;The service was top-notch, I’m so happy with this bank!;positive;email;137;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;Balance Inquiry
CASE-11692;2024-02-24;2024-02-18;2024-02-01;The chatbot was fine with my loan question.;neutral;email;383;3;DETRACTOR;1;1;Grupo B;1;1;Grupo B;Transaction Error
CASE-13931;2024-02-25;2024-02-25;2024-02-01;The chatbot failed to help with my account setup.;negative;chatbot;44;1;DETRACTOR;0;1;Grupo B,Grupo E,Grupo A;3;3;Grupo A;Account Setup
CASE-10683;2023-03-02;2023-02-26;2023-03-01;The phone agent was great at explaining my loan terms.;positive;chatbot;2;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Payment Issues
CASE-11486;2023-08-04;2023-07-30;2023-08-01;Phone support was decent, no big issues.;neutral;email;1301;4;PROMOTER;1;1;Grupo D,Grupo F;2;2;Grupo F;Fees Inquiry
CASE-10038;2023-01-14;2023-01-08;2023-01-01;Email support didn’t even try to fix my issue.;negative;phone;234;1;DETRACTOR;0;0;Grupo D,Grupo F,Grupo E,Grupo C;4;4;Grupo C;Payment Issues
CASE-14827;2023-11-11;2023-11-05;2023-11-01;Email support exceeded my expectations with their quick reply.;positive;email;362;5;PROMOTER;1;1;Grupo A,Grupo E;2;2;Grupo E;Balance Inquiry
CASE-13794;2022-06-19;2022-06-19;2022-06-01;Email support was neutral, not bad or good.;neutral;phone;16;3;DETRACTOR;1;1;Grupo H;1;1;Grupo H;Loan Inquiry
CASE-19063;2024-09-26;2024-09-22;2024-09-01;The chatbot made my experience so convenient!;positive;chatbot;4;5;PROMOTER;1;1;Grupo D;1;1;Grupo D;Loan Inquiry
CASE-14568;2023-12-01;2023-11-26;2023-12-01;Email support took days to reply, terrible service!;negative;chatbot;17;1;DETRACTOR;0;0;Grupo I,Grupo F,Grupo G,Grupo G,Grupo G;3;5;Grupo G;Payment Issues
CASE-14994;2024-12-18;2024-12-15;2024-12-01;The chatbot failed to process my savings request.;negative;email;2734;1;DETRACTOR;0;0;Grupo C,Grupo D,Grupo H,Grupo D,Grupo J;4;5;Grupo J;Loan Inquiry
CASE-19902;2025-01-30;2025-01-26;2025-01-01;The phone agent was great at explaining my loan terms.;positive;phone;6;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-17157;2024-09-17;2024-09-15;2024-09-01;The phone team made my experience so pleasant today.;positive;email;386;4;PROMOTER;1;1;Grupo C,Grupo G;2;2;Grupo G;Balance Inquiry
CASE-18780;2022-01-19;2022-01-16;2022-01-01;The email response was prompt and very clear.;positive;email;152;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;General Inquiry
CASE-16499;2024-01-15;2024-01-14;2024-01-01;Email support was neutral, not standout.;neutral;email;925;4;PROMOTER;1;0;Grupo D;1;1;Grupo D;Card Issues
CASE-14651;2022-09-07;2022-09-04;2022-09-01;The chatbot kept freezing during my inquiry.;negative;phone;39;2;DETRACTOR;0;0;Grupo I,Grupo C,Grupo I,Grupo J;3;4;Grupo J;General Inquiry
CASE-12851;2023-02-17;2023-02-12;2023-02-01;Email support was amazing, they responded right away.;positive;chatbot;1;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Account Setup
CASE-18183;2022-07-19;2022-07-17;2022-07-01;Email support was rude and unprofessional.;negative;phone;91;1;DETRACTOR;0;1;Grupo B,Grupo F,Grupo J,Grupo B,Grupo C;4;5;Grupo C;Login Problems
CASE-13808;2023-11-20;2023-11-19;2023-11-01;The chatbot was quick to assist with my card issue.;positive;email;172;5;PROMOTER;1;1;Grupo A;1;1;Grupo A;General Inquiry
CASE-14745;2024-01-13;2024-01-07;2024-01-01;I’m impressed with how fast my loan application was processed.;positive;phone;9;5;PROMOTER;1;1;Grupo B;1;1;Grupo B;Account Setup
CASE-17264;2024-06-29;2024-06-23;2024-06-01;Email support was reliable and resolved my concern.;positive;email;116;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;Transaction Error
CASE-19988;2023-06-16;2023-06-11;2023-06-01;The email response was late and irrelevant.;negative;email;2519;1;DETRACTOR;0;1;Grupo B,Grupo C,Grupo A,Grupo C;3;4;Grupo C;Card Issues
CASE-12611;2024-07-08;2024-07-07;2024-07-01;The phone team was slow and didn’t care.;negative;chatbot;41;1;DETRACTOR;0;0;Grupo D,Grupo B,Grupo J;3;3;Grupo J;Login Problems
CASE-10100;2023-10-02;2023-10-01;2023-10-01;The email team didn’t care about my problem.;negative;chatbot;43;2;DETRACTOR;0;0;Grupo A,Grupo E;2;2;Grupo E;Fraud Report
CASE-15296;2022-08-28;2022-08-28;2022-08-01;The email response was detailed and very helpful.;positive;email;191;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Loan Inquiry
CASE-17211;2022-08-26;2022-08-21;2022-08-01;The call center staff was patient and resolved my payment issue.;positive;phone;11;4;PROMOTER;1;1;Grupo F,Grupo E;2;2;Grupo E;Loan Inquiry
CASE-13254;2024-05-02;2024-04-28;2024-05-01;The support team over the phone was incredibly helpful.;positive;chatbot;1;4;PROMOTER;1;0;Grupo F;1;1;Grupo F;Loan Inquiry
CASE-15395;2023-06-01;2023-05-28;2023-06-01;The email team responded promptly and solved my issue.;positive;phone;7;5;PROMOTER;1;1;Grupo H,Grupo A,Grupo C;3;3;Grupo C;Balance Inquiry
CASE-10188;2023-02-09;2023-02-05;2023-02-01;The chatbot crashed during my payment request.;negative;phone;278;1;DETRACTOR;0;0;Grupo D,Grupo A,Grupo H,Grupo I,Grupo I;4;5;Grupo I;General Inquiry
CASE-18525;2024-05-25;2024-05-19;2024-05-01;The chatbot couldn’t handle my payment issue.;negative;chatbot;38;2;DETRACTOR;0;1;Grupo E,Grupo E;1;2;Grupo E;Card Issues
CASE-13034;2022-03-03;2022-02-27;2022-03-01;Email support was slow and didn’t solve anything.;negative;phone;108;2;DETRACTOR;0;0;Grupo F,Grupo C,Grupo F,Grupo D,Grupo J;4;5;Grupo J;Fraud Report
CASE-18056;2022-06-17;2022-06-12;2022-06-01;The phone agent didn’t even try to assist me.;negative;email;3689;1;DETRACTOR;0;0;Grupo F,Grupo D,Grupo J,Grupo H;4;4;Grupo H;Payment Issues
