case_id;date;start_of_week;start_of_month;translated_comments;sentiment;channel;resolution_time_min;csat_rating_received;classification;resolved_in_sla;first_touch_resolution;group_name_history;groups;total_groups;csat_rated_group_name;issue_classification
CASE-16944;2024-05-12;2024-05-12;2024-05-01;The agent was very helpful and resolved my issue quickly.;positive;chatbot;4;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Card Issues
CASE-22088;2025-01-07;2025-01-05;2025-01-01;The service was top-notch, I’m so happy with this bank!;positive;phone;24;5;PROMOTER;1;1;Grupo G,Grupo B;2;2;Grupo B;Transaction Error
CASE-22143;2023-01-22;2023-01-22;2023-01-01;The staff made transferring funds so easy and stress-free.;positive;chatbot;4;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Payment Issues
CASE-16614;2022-07-25;2022-07-24;2022-07-01;Email support was rude and unprofessional.;negative;email;3634;2;DETRACTOR;0;0;Grupo E,Grupo D,Grupo F;3;3;Grupo F;Transaction Error
CASE-25742;2024-01-15;2024-01-14;2024-01-01;The chatbot gave me accurate info about my account in seconds.;positive;phone;6;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Fees Inquiry
CASE-15733;2022-07-31;2022-07-31;2022-07-01;The chatbot failed to help with my balance inquiry.;negative;phone;151;2;DETRACTOR;0;1;Grupo A,Grupo J,Grupo J;2;3;Grupo J;Balance Inquiry
CASE-28902;2022-02-22;2022-02-20;2022-02-01;The support team over the phone was incredibly helpful.;positive;phone;17;4;PROMOTER;1;1;Grupo G,Grupo B;2;2;Grupo B;Transaction Error
CASE-29869;2024-10-08;2024-10-06;2024-10-01;The chatbot was quick to assist with my payment query.;positive;chatbot;1;5;PROMOTER;1;0;Grupo H;1;1;Grupo H;Balance Inquiry
CASE-18839;2024-03-21;2024-03-17;2024-03-01;The phone team made me wait and then hung up.;negative;chatbot;47;2;DETRACTOR;0;0;Grupo G,Grupo D;2;2;Grupo D;Payment Issues
CASE-15757;2023-08-02;2023-07-30;2023-08-01;The chatbot made resetting my PIN so simple.;positive;email;124;4;PROMOTER;1;1;Grupo D,Grupo C,Grupo F;3;3;Grupo F;Fees Inquiry
CASE-28409;2022-08-30;2022-08-28;2022-08-01;The chatbot was fast and accurate with my inquiry.;positive;phone;15;4;PROMOTER;1;1;Grupo I;1;1;Grupo I;Payment Issues
CASE-20635;2024-01-26;2024-01-21;2024-01-01;The phone agent didn’t care about my complaint.;negative;chatbot;48;2;DETRACTOR;0;0;Grupo J,Grupo B,Grupo H;3;3;Grupo H;Payment Issues
CASE-21742;2024-05-13;2024-05-12;2024-05-01;I love how efficient the phone support was today!;positive;phone;14;4;PROMOTER;1;0;Grupo I;1;1;Grupo I;Loan Inquiry
CASE-21247;2024-03-28;2024-03-24;2024-03-01;The phone team was incompetent and slow.;negative;chatbot;73;1;DETRACTOR;0;1;Grupo H,Grupo G,Grupo J,Grupo I;4;4;Grupo I;Fees Inquiry
CASE-26084;2024-01-27;2024-01-21;2024-01-01;The chatbot crashed when I tried to check my balance.;negative;phone;30;2;DETRACTOR;1;0;Grupo F,Grupo A;2;2;Grupo A;Transaction Error
CASE-23935;2022-05-19;2022-05-15;2022-05-01;The chatbot answered my loan question in seconds.;positive;chatbot;2;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Loan Inquiry
CASE-15651;2025-02-24;2025-02-23;2025-02-01;The chatbot answered my loan question in seconds.;positive;email;100;4;PROMOTER;1;0;Grupo C;1;1;Grupo C;Card Issues
CASE-19566;2023-12-04;2023-12-03;2023-12-01;The email response was late and irrelevant.;negative;email;2746;2;DETRACTOR;0;1;Grupo J,Grupo D,Grupo A;3;3;Grupo A;Card Issues
CASE-22740;2022-02-24;2022-02-20;2022-02-01;The phone agent walked me through everything step-by-step.;positive;phone;25;4;PROMOTER;1;1;Grupo D,Grupo F,Grupo J;3;3;Grupo J;General Inquiry
CASE-17149;2024-09-06;2024-09-01;2024-09-01;The chatbot couldn’t help with my card replacement.;negative;chatbot;47;1;DETRACTOR;0;0;Grupo A,Grupo J,Grupo C,Grupo D;4;4;Grupo D;General Inquiry
CASE-28153;2025-01-03;2024-12-29;2025-01-01;The chatbot answered my mortgage question accurately.;positive;chatbot;10;5;PROMOTER;1;1;Grupo F,Grupo C;2;2;Grupo C;Account Setup
CASE-18987;2024-02-07;2024-02-04;2024-02-01;The email response was thorough and resolved my question.;positive;chatbot;2;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Balance Inquiry
CASE-28215;2022-06-24;2022-06-19;2022-06-01;The chatbot made my experience so convenient!;positive;email;96;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Card Issues
CASE-21851;2022-09-22;2022-09-18;2022-09-01;The chatbot helped with my bill, but it took time.;neutral;phone;111;4;PROMOTER;0;0;Grupo B,Grupo E,Grupo I,Grupo G;4;4;Grupo G;Loan Inquiry
CASE-18445;2022-09-04;2022-09-04;2022-09-01;The phone agent was so patient with my account setup.;positive;email;143;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Payment Issues
CASE-21657;2025-02-24;2025-02-23;2025-02-01;Great customer service, the phone representative was so polite!;positive;chatbot;3;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-27531;2023-11-13;2023-11-12;2023-11-01;The email response was clear and professional.;positive;email;67;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Payment Issues
CASE-20557;2024-01-24;2024-01-21;2024-01-01;Email support was slow and totally useless.;negative;phone;216;2;DETRACTOR;0;0;Grupo E,Grupo A,Grupo D,Grupo J;4;4;Grupo J;Payment Issues
CASE-18068;2023-11-12;2023-11-12;2023-11-01;I’m impressed with how fast my loan application was processed.;positive;phone;45;4;PROMOTER;0;1;Grupo B,Grupo J,Grupo C;3;3;Grupo C;Payment Issues
CASE-17564;2024-10-12;2024-10-06;2024-10-01;The email response was detailed and very helpful.;positive;email;208;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;Payment Issues
CASE-20515;2024-10-21;2024-10-20;2024-10-01;Email support was the worst, no effort at all.;negative;phone;34;2;DETRACTOR;0;0;Grupo B,Grupo E;2;2;Grupo E;Card Issues
CASE-20255;2024-01-22;2024-01-21;2024-01-01;Email support didn’t even read my message properly.;negative;email;2104;1;DETRACTOR;0;0;Grupo E,Grupo E;1;2;Grupo E;Login Problems
CASE-29891;2023-11-22;2023-11-19;2023-11-01;The chatbot was a lifesaver when I needed to block my card.;positive;phone;43;5;PROMOTER;0;1;Grupo G,Grupo F,Grupo A;3;3;Grupo A;Payment Issues
CASE-29216;2024-10-24;2024-10-20;2024-10-01;The chatbot was a lifesaver when I needed to block my card.;positive;chatbot;3;4;PROMOTER;1;1;Grupo I;1;1;Grupo I;Card Issues
CASE-18378;2023-12-12;2023-12-10;2023-12-01;The phone agent gave me conflicting information.;negative;phone;105;1;DETRACTOR;0;0;Grupo F,Grupo I;2;2;Grupo I;Login Problems
CASE-23251;2023-12-11;2023-12-10;2023-12-01;The email team took forever and didn’t help.;negative;phone;52;1;DETRACTOR;0;0;Grupo A,Grupo C;2;2;Grupo C;Payment Issues
CASE-18015;2024-11-09;2024-11-03;2024-11-01;I had a wonderful experience opening my account via phone.;positive;chatbot;2;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Loan Inquiry
CASE-15942;2022-07-19;2022-07-17;2022-07-01;The chatbot was average with my card request.;neutral;email;3432;4;PROMOTER;0;1;Grupo E,Grupo J,Grupo I;3;3;Grupo I;Loan Inquiry
CASE-29518;2023-02-09;2023-02-05;2023-02-01;I received a detailed email response in less than an hour.;positive;email;139;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Transaction Error
CASE-17452;2023-10-02;2023-10-01;2023-10-01;The phone agent fixed my issue with a great attitude.;positive;email;102;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Balance Inquiry
CASE-18565;2024-02-01;2024-01-28;2024-02-01;Phone support was awful, they ignored my problem.;negative;phone;42;1;DETRACTOR;0;1;Grupo A,Grupo A,Grupo B,Grupo B;2;4;Grupo B;General Inquiry
CASE-26803;2024-06-10;2024-06-09;2024-06-01;The chatbot made checking my interest rates so simple.;positive;email;383;4;PROMOTER;1;1;Grupo C,Grupo J;2;2;Grupo J;Balance Inquiry
CASE-22604;2022-06-23;2022-06-19;2022-06-01;The phone agent helped me set up alerts with ease.;positive;email;161;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Card Issues
CASE-21545;2023-04-09;2023-04-09;2023-04-01;Phone support was outstanding and very helpful.;positive;phone;40;4;PROMOTER;0;1;Grupo H,Grupo C,Grupo B;3;3;Grupo B;Loan Inquiry
CASE-20785;2023-12-27;2023-12-24;2023-12-01;The chatbot assisted me with my card replacement smoothly.;positive;email;80;5;PROMOTER;1;1;Grupo D;1;1;Grupo D;Account Setup
CASE-20798;2022-11-13;2022-11-13;2022-11-01;The phone agent didn’t even try to assist me.;negative;phone;48;1;DETRACTOR;0;0;Grupo E,Grupo G,Grupo B;3;3;Grupo B;Payment Issues
CASE-20090;2022-02-24;2022-02-20;2022-02-01;The email response was spot on and very professional.;positive;chatbot;1;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Payment Issues
CASE-26883;2022-11-04;2022-10-30;2022-11-01;The email response was delayed and unhelpful.;negative;chatbot;103;1;DETRACTOR;0;0;Grupo E,Grupo E,Grupo F,Grupo H,Grupo D;4;5;Grupo D;General Inquiry
CASE-29155;2022-08-11;2022-08-07;2022-08-01;The phone team was incompetent and slow.;negative;phone;101;2;DETRACTOR;0;0;Grupo A,Grupo G,Grupo E,Grupo J;4;4;Grupo J;Payment Issues
CASE-26072;2024-04-02;2024-03-31;2024-04-01;The phone agent was rude and didn’t solve my issue.;negative;chatbot;138;1;DETRACTOR;0;1;Grupo D,Grupo B,Grupo G,Grupo A,Grupo A;4;5;Grupo A;Loan Inquiry
CASE-19786;2022-02-02;2022-01-30;2022-02-01;The chatbot explained my fees so clearly, I’m impressed!;positive;email;170;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Loan Inquiry
CASE-15805;2022-10-10;2022-10-09;2022-10-01;The chatbot was a lifesaver when I needed to block my card.;positive;phone;5;5;PROMOTER;1;1;Grupo H;1;1;Grupo H;Balance Inquiry
CASE-18614;2022-03-30;2022-03-27;2022-03-01;Phone support was outstanding, they deserve praise!;positive;email;512;4;PROMOTER;1;1;Grupo D,Grupo A,Grupo H;3;3;Grupo H;Account Setup
CASE-28904;2024-06-24;2024-06-23;2024-06-01;Phone support was slow and didn’t fix my card issue.;negative;phone;43;2;DETRACTOR;0;0;Grupo I,Grupo I,Grupo I;1;3;Grupo I;Transaction Error
CASE-21164;2023-02-13;2023-02-12;2023-02-01;The call center staff was patient and resolved my payment issue.;positive;chatbot;2;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-15505;2022-09-30;2022-09-25;2022-09-01;The email team solved my issue with a single reply.;positive;chatbot;1;4;PROMOTER;1;0;Grupo A;1;1;Grupo A;Card Issues
CASE-19579;2024-03-21;2024-03-17;2024-03-01;The phone agent was so patient with my account setup.;positive;phone;11;5;PROMOTER;1;0;Grupo C;1;1;Grupo C;Payment Issues
CASE-24981;2022-09-21;2022-09-18;2022-09-01;The phone team was okay, nothing standout.;neutral;chatbot;30;3;DETRACTOR;0;0;Grupo D,Grupo E;2;2;Grupo E;Loan Inquiry
CASE-16472;2023-04-02;2023-04-02;2023-04-01;The phone team was amazing with my inquiry.;positive;phone;5;4;PROMOTER;1;1;Grupo A;1;1;Grupo A;Loan Inquiry
CASE-18757;2022-01-23;2022-01-23;2022-01-01;The email response was vague and frustrating.;negative;email;2440;2;DETRACTOR;0;0;Grupo D,Grupo J,Grupo B,Grupo C,Grupo J;4;5;Grupo J;Payment Issues
CASE-15159;2022-12-07;2022-12-04;2022-12-01;The chatbot gave me wrong payment instructions.;negative;email;4104;1;DETRACTOR;0;0;Grupo E,Grupo D,Grupo A,Grupo J;4;4;Grupo J;Card Issues
CASE-24415;2024-06-08;2024-06-02;2024-06-01;The email response was vague and unhelpful.;negative;chatbot;34;1;DETRACTOR;0;1;Grupo F,Grupo H,Grupo D,Grupo H;3;4;Grupo H;Payment Issues
CASE-26904;2024-04-07;2024-04-07;2024-04-01;The chatbot was alright with my transfer query.;neutral;chatbot;15;4;PROMOTER;0;0;Grupo G;1;1;Grupo G;Login Problems
CASE-27672;2022-01-01;2021-12-26;2022-01-01;The chatbot gave me accurate info about my account in seconds.;positive;email;239;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Account Setup
CASE-17455;2023-03-16;2023-03-12;2023-03-01;The chatbot assisted with my bill payment perfectly.;positive;phone;10;5;PROMOTER;1;0;Grupo B;1;1;Grupo B;Card Issues
CASE-15363;2024-01-10;2024-01-07;2024-01-01;Phone support was standard, no complaints.;neutral;email;974;3;DETRACTOR;1;1;Grupo D;1;1;Grupo D;Loan Inquiry
CASE-19960;2023-05-19;2023-05-14;2023-05-01;The chatbot failed to reset my password correctly.;negative;phone;62;1;DETRACTOR;0;0;Grupo E,Grupo F,Grupo D,Grupo F;3;4;Grupo F;Login Problems
CASE-18990;2024-06-05;2024-06-02;2024-06-01;The phone agent was so patient with my account setup.;positive;email;281;5;PROMOTER;1;1;Grupo J,Grupo F;2;2;Grupo F;Loan Inquiry
CASE-18249;2023-06-11;2023-06-11;2023-06-01;The service was slow, and my issue is still unresolved.;negative;chatbot;27;2;DETRACTOR;0;0;Grupo E,Grupo D,Grupo F;3;3;Grupo F;Transaction Error
CASE-17274;2022-01-26;2022-01-23;2022-01-01;The phone agent didn’t listen to my complaint.;negative;phone;49;2;DETRACTOR;0;0;Grupo C;1;1;Grupo C;Login Problems
CASE-17441;2023-12-10;2023-12-10;2023-12-01;The email team took too long to fix my login issue.;negative;email;4247;2;DETRACTOR;0;0;Grupo H,Grupo I,Grupo J,Grupo D;4;4;Grupo D;Card Issues
CASE-24547;2022-02-12;2022-02-06;2022-02-01;The phone team was professional and handled my request well.;positive;phone;15;5;PROMOTER;1;0;Grupo D;1;1;Grupo D;Loan Inquiry
CASE-26336;2022-02-20;2022-02-20;2022-02-01;The chatbot made my experience so convenient!;positive;email;186;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Card Issues
CASE-20357;2024-06-04;2024-06-02;2024-06-01;Email support took days to reply, terrible service!;negative;chatbot;38;2;DETRACTOR;0;0;Grupo J,Grupo J,Grupo B,Grupo A;3;4;Grupo A;Transaction Error
CASE-26545;2023-04-07;2023-04-02;2023-04-01;The chatbot answered my loan question in seconds.;positive;chatbot;1;4;PROMOTER;1;1;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-20248;2022-05-26;2022-05-22;2022-05-01;I got a fast and friendly response via email, great job!;positive;email;194;5;PROMOTER;1;1;Grupo E;1;1;Grupo E;Card Issues
CASE-22245;2024-05-16;2024-05-12;2024-05-01;The phone team was alright, no big deal.;neutral;email;587;4;PROMOTER;1;0;Grupo C;1;1;Grupo C;Loan Inquiry
CASE-26834;2024-07-20;2024-07-14;2024-07-01;The phone agent was impatient and rude.;negative;phone;47;2;DETRACTOR;0;0;Grupo E,Grupo H,Grupo A;3;3;Grupo A;Card Issues
CASE-19577;2023-10-18;2023-10-15;2023-10-01;The chatbot saved me so much time with my transaction query.;positive;chatbot;4;5;PROMOTER;1;1;Grupo C;1;1;Grupo C;Payment Issues
CASE-29671;2022-10-19;2022-10-16;2022-10-01;I had a wonderful experience opening my account via phone.;positive;phone;26;4;PROMOTER;1;1;Grupo I,Grupo G;2;2;Grupo G;Fees Inquiry
CASE-29391;2024-07-24;2024-07-21;2024-07-01;Phone support was a nightmare, no help at all.;negative;phone;32;1;DETRACTOR;0;0;Grupo I,Grupo D,Grupo H;3;3;Grupo H;Fraud Report
CASE-20250;2024-07-03;2024-06-30;2024-07-01;The chatbot couldn’t reset my PIN properly.;negative;email;4177;2;DETRACTOR;0;0;Grupo A,Grupo F;2;2;Grupo F;Transaction Error
CASE-21627;2023-10-05;2023-10-01;2023-10-01;Email support was slow and totally useless.;negative;chatbot;109;1;DETRACTOR;0;0;Grupo D,Grupo J,Grupo J,Grupo E;3;4;Grupo E;Card Issues
CASE-21117;2023-05-27;2023-05-21;2023-05-01;The chatbot gave me wrong info about my account.;negative;chatbot;17;1;DETRACTOR;0;0;Grupo J,Grupo C,Grupo I;3;3;Grupo I;Card Issues
CASE-23954;2024-09-14;2024-09-08;2024-09-01;Email support made resolving my issue so easy.;positive;email;69;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Loan Inquiry
CASE-29063;2023-05-09;2023-05-07;2023-05-01;The chatbot couldn’t process my balance request.;negative;chatbot;13;1;DETRACTOR;0;0;Grupo D,Grupo D;1;2;Grupo D;Login Problems
CASE-27834;2023-03-10;2023-03-05;2023-03-01;The chatbot assisted me with my savings account inquiry perfectly.;positive;email;104;5;PROMOTER;1;1;Grupo F,Grupo A,Grupo A;2;3;Grupo A;Payment Issues
CASE-19364;2022-03-28;2022-03-27;2022-03-01;The chatbot kept freezing during my inquiry.;negative;chatbot;52;1;DETRACTOR;0;0;Grupo G,Grupo B;2;2;Grupo B;Payment Issues
CASE-19996;2023-07-11;2023-07-09;2023-07-01;The chatbot failed to answer my mortgage question.;negative;phone;188;1;DETRACTOR;0;0;Grupo H,Grupo F,Grupo J,Grupo A,Grupo I;5;5;Grupo I;Transaction Error
CASE-15747;2022-10-07;2022-10-02;2022-10-01;The phone agent helped me set up alerts with ease.;positive;phone;9;4;PROMOTER;1;1;Grupo F;1;1;Grupo F;Loan Inquiry
CASE-29138;2023-06-06;2023-06-04;2023-06-01;Email support was terrible, they ignored me.;negative;phone;185;2;DETRACTOR;0;1;Grupo J,Grupo H,Grupo H,Grupo F;3;4;Grupo F;Fees Inquiry
CASE-24387;2022-12-14;2022-12-11;2022-12-01;The email team ignored my urgent request.;negative;email;2995;1;DETRACTOR;0;0;Grupo F,Grupo H;2;2;Grupo H;Account Setup
CASE-27457;2024-04-08;2024-04-07;2024-04-01;The email response was generic and useless.;negative;phone;97;1;DETRACTOR;0;0;Grupo H,Grupo D;2;2;Grupo D;Payment Issues
CASE-23894;2024-11-11;2024-11-10;2024-11-01;Phone support was quick and made my day better!;positive;chatbot;8;5;PROMOTER;1;1;Grupo E,Grupo G;2;2;Grupo G;Transaction Error
CASE-26996;2022-11-28;2022-11-27;2022-11-01;Phone support was rude and disconnected me.;negative;phone;145;1;DETRACTOR;0;1;Grupo E,Grupo J,Grupo F,Grupo E;3;4;Grupo E;Payment Issues
CASE-23883;2022-12-11;2022-12-11;2022-12-01;The chatbot made paying my bill so easy and fast.;positive;phone;11;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Card Issues
CASE-27837;2024-04-19;2024-04-14;2024-04-01;The phone agent didn’t care about my complaint.;negative;chatbot;25;1;DETRACTOR;0;0;Grupo G,Grupo J;2;2;Grupo J;Card Issues
CASE-25057;2022-02-09;2022-02-06;2022-02-01;The email response was rude and incomplete.;negative;phone;82;2;DETRACTOR;0;0;Grupo C,Grupo F,Grupo D,Grupo H;4;4;Grupo H;Payment Issues
CASE-27147;2024-02-09;2024-02-04;2024-02-01;The email response was sloppy and unclear.;negative;email;2195;2;DETRACTOR;0;0;Grupo B,Grupo I,Grupo F,Grupo J,Grupo A;5;5;Grupo A;Fees Inquiry
CASE-23125;2024-03-27;2024-03-24;2024-03-01;Phone support was efficient and solved my problem fast.;positive;phone;6;5;PROMOTER;1;0;Grupo C;1;1;Grupo C;Balance Inquiry
CASE-20246;2022-03-02;2022-02-27;2022-03-01;Fantastic support over the phone, my issue was fixed in minutes.;positive;chatbot;3;5;PROMOTER;1;1;Grupo D;1;1;Grupo D;Card Issues
CASE-22416;2024-09-26;2024-09-22;2024-09-01;The phone agent was great at explaining my loan terms.;positive;email;197;4;PROMOTER;1;1;Grupo G,Grupo F;2;2;Grupo F;Transaction Error
CASE-26262;2023-10-24;2023-10-22;2023-10-01;The chatbot failed to reset my password correctly.;negative;chatbot;93;2;DETRACTOR;0;0;Grupo G,Grupo J,Grupo G,Grupo H;3;4;Grupo H;Balance Inquiry
CASE-15153;2024-04-08;2024-04-07;2024-04-01;The chatbot quickly helped me reset my password.;positive;phone;8;4;PROMOTER;1;1;Grupo H,Grupo A;2;2;Grupo A;Balance Inquiry
CASE-18518;2023-11-18;2023-11-12;2023-11-01;The chatbot was fast and accurate with my inquiry.;positive;chatbot;3;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Payment Issues
CASE-17749;2023-05-07;2023-05-07;2023-05-01;The chatbot gave me incorrect balance info.;negative;phone;100;1;DETRACTOR;0;0;Grupo C,Grupo I;2;2;Grupo I;Fees Inquiry
CASE-26410;2023-04-21;2023-04-16;2023-04-01;I waited forever on the phone, and they didn’t help.;negative;email;1690;2;DETRACTOR;0;0;Grupo H,Grupo I,Grupo G;3;3;Grupo G;Fees Inquiry
CASE-17183;2022-06-25;2022-06-19;2022-06-01;The phone team was slow and unprofessional.;negative;chatbot;19;1;DETRACTOR;0;0;Grupo A,Grupo A;1;2;Grupo A;Transaction Error
CASE-26988;2025-01-12;2025-01-12;2025-01-01;The chatbot handled my payment query perfectly.;positive;phone;17;5;PROMOTER;1;0;Grupo F,Grupo D;2;2;Grupo D;Balance Inquiry
CASE-27608;2023-09-03;2023-09-03;2023-09-01;The phone agent helped me set up alerts with ease.;positive;email;613;5;PROMOTER;1;1;Grupo J,Grupo B,Grupo A;3;3;Grupo A;Loan Inquiry
CASE-19244;2024-10-29;2024-10-27;2024-10-01;The phone team was professional and handled my request well.;positive;email;133;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Loan Inquiry
CASE-21578;2023-02-01;2023-01-29;2023-02-01;The chatbot was fast and accurate with my inquiry.;positive;chatbot;1;5;PROMOTER;1;1;Grupo J,Grupo F;2;2;Grupo F;Payment Issues
CASE-25674;2022-05-18;2022-05-15;2022-05-01;The phone agent gave me conflicting information.;negative;phone;214;1;DETRACTOR;0;0;Grupo J,Grupo E,Grupo C,Grupo C;3;4;Grupo C;Fees Inquiry
CASE-15172;2023-05-12;2023-05-07;2023-05-01;The chatbot guided me through my account options easily.;positive;phone;12;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Payment Issues
CASE-26040;2024-01-06;2023-12-31;2024-01-01;The phone agent helped me with my rewards program.;positive;chatbot;1;5;PROMOTER;1;1;Grupo H;1;1;Grupo H;General Inquiry
CASE-20539;2025-02-27;2025-02-23;2025-02-01;The chatbot was fast and accurate with my inquiry.;positive;chatbot;1;5;PROMOTER;1;1;Grupo H;1;1;Grupo H;Loan Inquiry
